Company_Name,Company_License,Shipment_ID,Origin,Destination,Planned_Route,Actual_Route,Planned_Timestamp,Actual_Timestamp,Delay_Hours,Delivered_Invoice_ID,Generated_Invoice_ID,Expected_Warehouse,Actual_Warehouse,Customer_Complaint,Route_Deviation,Invoice_Mismatch_Flag,Warehouse_Mismatch_Flag,Complaint_Count,True_Label
Delhivery,N/A,05fb01a9-db8a-4254-8877-6d4bcbde796a,Bengaluru,Jaipur,Bengaluru -> Jaipur via NH9,Bengaluru -> Jaipur via NH9,2020-09-29 05:24:55,2020-09-30 05:24:55,24.0,GEN-de796a,GEN-de796a,Jaipur_WH,Jaipur_WH,No Complaint,0,0,0,4,unauthorized
Delhivery,N/A,d76c955a-6949-4664-bb7e-21d474484d0e,Jodhpur,Madurai,Jodhpur -> Madurai via NH57,Jodhpur -> Madurai via NH57 via_alt_76,2020-06-10 13:21:17,2020-06-11 13:21:17,48.0,GEN-484d0e,GEN-484d0e,Madurai_WH,Madurai_WH,No Complaint,1,0,0,4,unauthorized
Delhivery,N/A,a37b089f-74f0-4a14-ab48-016a86cb7ca6,Delhi,Nagpur,Delhi -> Nagpur via NH64,Delhi -> Nagpur via NH64 via_alt_56,2020-05-22 12:40:35,2020-05-23 12:40:35,48.0,GEN-cb7ca6,GEN-cb7ca6,Nagpur_WH,Nagpur_WH,No Complaint,1,0,0,6,unauthorized
Delhivery,N/A,d8a05c43-267d-4751-bf51-6523541c5b06,Rajkot,Nagpur,Rajkot -> Nagpur via NH16,Rajkot -> Nagpur via NH16,2018-04-26 00:51:36,2018-04-27 00:51:36,24.0,GEN-1c5b06,GEN-1c5b06,Nagpur_WH,Nagpur_WH,No Complaint,0,0,0,1,unauthorized
Delhivery,N/A,f962cb3b-0535-4d5e-a938-f66541afd668,Vijayawada,Ahmedabad,Vijayawada -> Ahmedabad via NH38,Vijayawada -> Ahmedabad via NH38 via_alt_36,2018-09-02 16:13:16,2018-09-03 16:13:16,48.0,DEL-ERR-93847,GEN-afd668,Ahmedabad_WH,Delhivery_ALT_WH_39,No Complaint,1,1,1,7,unauthorized
Delhivery,N/A,61ae64f7-970d-4b09-abc0-325f2b8a630e,Surat,Visakhapatnam,Surat -> Visakhapatnam via NH64,Surat -> Visakhapatnam via NH64 via_alt_45,2020-05-10 15:24:58,2020-05-11 15:24:58,12.0,DEL-ERR-38380,GEN-8a630e,Visakhapatnam_WH,Visakhapatnam_WH,No Complaint,1,1,0,8,unauthorized
Delhivery,N/A,1d1679f6-080a-456a-96de-6decb12774de,Ahmedabad,Guwahati,Ahmedabad -> Guwahati via NH51,Ahmedabad -> Guwahati via NH51 via_alt_23,2020-01-14 13:55:43,2020-01-15 13:55:43,12.0,DEL-ERR-12356,GEN-2774de,Guwahati_WH,Delhivery_ALT_WH_42,No Complaint,1,1,1,9,unauthorized
Delhivery,N/A,fd35aea9-06ef-4e5e-92cc-cf53d42fb717,Ahmedabad,Meerut,Ahmedabad -> Meerut via NH60,Ahmedabad -> Meerut via NH60 via_alt_47,2019-06-20 04:26:31,2019-06-21 04:26:31,12.0,GEN-2fb717,GEN-2fb717,Meerut_WH,Delhivery_ALT_WH_12,No Complaint,1,0,1,6,unauthorized
Delhivery,N/A,59fba185-5288-45bb-a72d-fe0a53b07095,Rourkela,Udaipur,Rourkela -> Udaipur via NH8,Rourkela -> Udaipur via NH8 via_alt_31,2020-03-15 20:14:51,2020-03-16 20:14:51,24.0,DEL-ERR-80326,GEN-b07095,Udaipur_WH,Delhivery_ALT_WH_3,No Complaint,1,1,1,8,unauthorized
Delhivery,N/A,2e67c48e-8d53-449e-8b2e-d988ea27fa45,Chennai,Pimpri,Chennai -> Pimpri via NH26,Chennai -> Pimpri via NH26,2020-05-05 16:51:23,2020-05-06 16:51:23,24.0,GEN-27fa45,GEN-27fa45,Pimpri_WH,Pimpri_WH,No Complaint,0,0,0,2,unauthorized
Delhivery,N/A,7433da05-924a-4c2a-ab83-0ad40d5b14eb,Amritsar,Bhagalpur,Amritsar -> Bhagalpur via NH20,Amritsar -> Bhagalpur via NH20,2020-08-28 02:16:17,2020-08-29 02:16:17,8.0,DEL-ERR-99899,GEN-5b14eb,Bhagalpur_WH,Delhivery_ALT_WH_45,No Complaint,0,1,1,6,unauthorized
Delhivery,N/A,4713d567-f57a-4153-b2b1-220b63f5a53d,Chennai,Bengaluru,Chennai -> Bengaluru via NH34,Chennai -> Bengaluru via NH34 via_alt_11,2020-06-07 18:49:15,2020-06-08 18:49:15,24.0,GEN-f5a53d,GEN-f5a53d,Bengaluru_WH,Bengaluru_WH,No Complaint,1,0,0,8,unauthorized
Delhivery,N/A,8693537e-6bdd-44bd-a321-50ecd7b7dd9a,Siliguri,Bhopal,Siliguri -> Bhopal via NH52,Siliguri -> Bhopal via NH52 via_alt_10,2018-04-24 08:37:53,2018-04-25 08:37:53,8.0,GEN-b7dd9a,GEN-b7dd9a,Bhopal_WH,Bhopal_WH,No Complaint,1,0,0,4,unauthorized
Delhivery,N/A,1b4fbe84-a9b3-4ab7-9f00-bec2eeb65e6d,Bhagalpur,Jaipur,Bhagalpur -> Jaipur via NH41,Bhagalpur -> Jaipur via NH41,2019-05-12 00:58:40,2019-05-13 00:58:40,24.0,GEN-b65e6d,GEN-b65e6d,Jaipur_WH,Jaipur_WH,No Complaint,0,0,0,1,unauthorized
Delhivery,N/A,72b630e0-9f53-4172-959c-19db503ba58d,Guwahati,Bhopal,Guwahati -> Bhopal via NH60,Guwahati -> Bhopal via NH60,2019-11-30 10:09:15,2019-12-01 10:09:15,8.0,GEN-3ba58d,GEN-3ba58d,Bhopal_WH,Bhopal_WH,No Complaint,0,0,0,5,unauthorized
Delhivery,N/A,5697f296-ec03-45e5-8dc5-b2c2e39d61d8,Bhopal,Lucknow,Bhopal -> Lucknow via NH42,Bhopal -> Lucknow via NH42 via_alt_67,2019-05-01 18:51:26,2019-05-02 18:51:26,12.0,DEL-ERR-30049,GEN-9d61d8,Lucknow_WH,Lucknow_WH,No Complaint,1,1,0,3,unauthorized
Delhivery,N/A,67f40a32-247a-435b-bbdc-331c16ce11d3,Rajkot,Delhi,Rajkot -> Delhi via NH12,Rajkot -> Delhi via NH12,2020-02-25 04:20:07,2020-02-26 04:20:07,24.0,GEN-ce11d3,GEN-ce11d3,Delhi_WH,Delhi_WH,No Complaint,0,0,0,1,unauthorized
Delhivery,N/A,dc8f8c43-a0b0-4cdb-9134-bb5d5c27565a,Rajkot,Cuttack,Rajkot -> Cuttack via NH61,Rajkot -> Cuttack via NH61,2018-01-13 16:52:32,2018-01-14 16:52:32,24.0,GEN-27565a,GEN-27565a,Cuttack_WH,Cuttack_WH,No Complaint,0,0,0,0,unauthorized
Delhivery,N/A,16f74991-c9ce-46d0-a8ec-c27028fe2e54,Jodhpur,Bengaluru,Jodhpur -> Bengaluru via NH52,Jodhpur -> Bengaluru via NH52,2020-05-22 18:03:03,2020-05-23 18:03:03,24.0,GEN-fe2e54,GEN-fe2e54,Bengaluru_WH,Bengaluru_WH,No Complaint,0,0,0,0,unauthorized
Delhivery,N/A,8cbdd6ca-c02e-43da-9f0b-dc78dbe7af2b,Cuttack,Pune,Cuttack -> Pune via NH17,Cuttack -> Pune via NH17 via_alt_14,2019-09-04 21:47:41,2019-09-05 21:47:41,12.0,GEN-e7af2b,GEN-e7af2b,Pune_WH,Delhivery_ALT_WH_18,No Complaint,1,0,1,4,unauthorized
Delhivery,N/A,bfdb641e-32f3-4087-8dda-b26affbbf106,Bhagalpur,Jalandhar,Bhagalpur -> Jalandhar via NH52,Bhagalpur -> Jalandhar via NH52,2018-03-12 09:01:53,2018-03-13 09:01:53,8.0,DEL-ERR-85717,GEN-bbf106,Jalandhar_WH,Delhivery_ALT_WH_40,No Complaint,0,1,1,5,unauthorized
Delhivery,N/A,a3a374e7-c253-429d-b07f-8d71264dc7db,Guwahati,Mysore,Guwahati -> Mysore via NH21,Guwahati -> Mysore via NH21 via_alt_80,2020-08-15 16:48:14,2020-08-16 16:48:14,4.0,DEL-ERR-26082,GEN-4dc7db,Mysore_WH,Delhivery_ALT_WH_21,No Complaint,1,1,1,3,unauthorized
Delhivery,N/A,14039877-8440-4876-acf8-a32d5bf6d878,Faridabad,Coimbatore,Faridabad -> Coimbatore via NH61,Faridabad -> Coimbatore via NH61 via_alt_74,2019-07-27 05:22:28,2019-07-28 05:22:28,8.0,DEL-ERR-10661,GEN-f6d878,Coimbatore_WH,Delhivery_ALT_WH_15,No Complaint,1,1,1,9,unauthorized
Delhivery,N/A,0aa814e5-a735-45fa-98f6-24738c55362f,Bhagalpur,Siliguri,Bhagalpur -> Siliguri via NH34,Bhagalpur -> Siliguri via NH34 via_alt_93,2020-06-17 15:05:10,2020-06-18 15:05:10,8.0,GEN-55362f,GEN-55362f,Siliguri_WH,Delhivery_ALT_WH_33,No Complaint,1,0,1,10,unauthorized
Delhivery,N/A,9af21dda-ed37-4d4d-8eb2-c643fb978063,Jaipur,Visakhapatnam,Jaipur -> Visakhapatnam via NH5,Jaipur -> Visakhapatnam via NH5 via_alt_10,2020-12-24 05:18:45,2020-12-25 05:18:45,24.0,DEL-ERR-47412,GEN-978063,Visakhapatnam_WH,Visakhapatnam_WH,No Complaint,1,1,0,3,unauthorized
Delhivery,N/A,e03328ee-9326-4152-8990-493f3bb76f26,Nashik,Udaipur,Nashik -> Udaipur via NH61,Nashik -> Udaipur via NH61 via_alt_76,2018-04-07 18:00:52,2018-04-08 18:00:52,8.0,GEN-b76f26,GEN-b76f26,Udaipur_WH,Delhivery_ALT_WH_35,No Complaint,1,0,1,4,unauthorized
Delhivery,N/A,f14f2a38-e373-40c4-9451-33a334698d5d,Udaipur,Madurai,Udaipur -> Madurai via NH41,Udaipur -> Madurai via NH41 via_alt_94,2019-12-16 01:29:54,2019-12-17 01:29:54,24.0,DEL-ERR-12920,GEN-698d5d,Madurai_WH,Delhivery_ALT_WH_26,No Complaint,1,1,1,6,unauthorized
Delhivery,N/A,3926f9ab-1eb5-46d6-ac53-b38dd8cb09b7,Cuttack,Siliguri,Cuttack -> Siliguri via NH25,Cuttack -> Siliguri via NH25,2019-03-10 10:06:44,2019-03-11 10:06:44,24.0,GEN-cb09b7,GEN-cb09b7,Siliguri_WH,Siliguri_WH,No Complaint,0,0,0,5,unauthorized
Delhivery,N/A,982a65f0-ed01-49fa-bc14-0e40d196f2ed,Rajkot,Guwahati,Rajkot -> Guwahati via NH62,Rajkot -> Guwahati via NH62,2019-03-01 19:14:09,2019-03-02 19:14:09,24.0,GEN-96f2ed,GEN-96f2ed,Guwahati_WH,Guwahati_WH,No Complaint,0,0,0,0,unauthorized
Delhivery,N/A,a02c5946-1ee4-4a2f-8679-560d7bd3ce28,Vijayawada,Jaipur,Vijayawada -> Jaipur via NH38,Vijayawada -> Jaipur via NH38 via_alt_1,2018-05-03 18:25:51,2018-05-04 18:25:51,24.0,GEN-d3ce28,GEN-d3ce28,Jaipur_WH,Jaipur_WH,No Complaint,1,0,0,3,unauthorized
Delhivery,N/A,89d0fa55-d259-4a36-932d-49463936e793,Aligarh,Pimpri,Aligarh -> Pimpri via NH35,Aligarh -> Pimpri via NH35 via_alt_5,2020-08-14 10:06:12,2020-08-15 10:06:12,24.0,GEN-36e793,GEN-36e793,Pimpri_WH,Pimpri_WH,No Complaint,1,0,0,8,unauthorized
Delhivery,N/A,9dfe81cd-2d5a-42fb-a0c7-190530ef0114,Thane,Hyderabad,Thane -> Hyderabad via NH13,Thane -> Hyderabad via NH13 via_alt_20,2020-01-04 20:29:39,2020-01-05 20:29:39,24.0,GEN-ef0114,GEN-ef0114,Hyderabad_WH,Delhivery_ALT_WH_8,No Complaint,1,0,1,4,unauthorized
Delhivery,N/A,74196650-14fd-4bc8-a95b-0063d743a3e9,Nashik,Rajkot,Nashik -> Rajkot via NH62,Nashik -> Rajkot via NH62,2019-03-23 05:16:16,2019-03-24 05:16:16,12.0,GEN-43a3e9,GEN-43a3e9,Rajkot_WH,Rajkot_WH,No Complaint,0,0,0,4,unauthorized
Delhivery,N/A,5dc001ad-1c19-400a-86e6-7dd5208ff203,Aligarh,Bengaluru,Aligarh -> Bengaluru via NH23,Aligarh -> Bengaluru via NH23 via_alt_8,2018-10-01 01:52:40,2018-10-02 01:52:40,24.0,GEN-8ff203,GEN-8ff203,Bengaluru_WH,Bengaluru_WH,No Complaint,1,0,0,7,unauthorized
Delhivery,N/A,13cfccd8-fe5e-40a5-b543-9048813e5779,Vadodara,Bengaluru,Vadodara -> Bengaluru via NH2,Vadodara -> Bengaluru via NH2,2020-07-25 09:22:40,2020-07-26 09:22:40,4.0,GEN-3e5779,GEN-3e5779,Bengaluru_WH,Delhivery_ALT_WH_36,No Complaint,0,0,1,7,unauthorized
Delhivery,N/A,71728ae8-aa9c-4e48-95a3-daf27a74953c,Surat,Udaipur,Surat -> Udaipur via NH60,Surat -> Udaipur via NH60,2018-06-24 23:46:32,2018-06-25 23:46:32,24.0,GEN-74953c,GEN-74953c,Udaipur_WH,Udaipur_WH,No Complaint,0,0,0,4,unauthorized
Delhivery,N/A,72eab02d-d8ce-45c7-a1ab-72098da247ab,Vadodara,Amritsar,Vadodara -> Amritsar via NH25,Vadodara -> Amritsar via NH25,2020-09-19 05:25:24,2020-09-20 05:25:24,24.0,GEN-a247ab,GEN-a247ab,Amritsar_WH,Amritsar_WH,No Complaint,0,0,0,8,unauthorized
Delhivery,N/A,abb5fdf0-c0b2-468c-82fc-a493e56f45d6,Kanpur,Surat,Kanpur -> Surat via NH62,Kanpur -> Surat via NH62 via_alt_43,2019-01-21 07:51:56,2019-01-22 07:51:56,12.0,DEL-ERR-70315,GEN-6f45d6,Surat_WH,Delhivery_ALT_WH_48,No Complaint,1,1,1,4,unauthorized
Delhivery,N/A,f7b768a8-a7ee-49e8-978e-c52c59a2c943,Coimbatore,Bhagalpur,Coimbatore -> Bhagalpur via NH2,Coimbatore -> Bhagalpur via NH2 via_alt_76,2019-07-13 13:04:24,2019-07-14 13:04:24,24.0,GEN-a2c943,GEN-a2c943,Bhagalpur_WH,Bhagalpur_WH,No Complaint,1,0,0,6,unauthorized
Delhivery,N/A,9c80e4ce-e740-4205-9e45-0561655e2a38,Jalandhar,Coimbatore,Jalandhar -> Coimbatore via NH16,Jalandhar -> Coimbatore via NH16 via_alt_1,2019-04-04 07:47:56,2019-04-05 07:47:56,12.0,DEL-ERR-89561,GEN-5e2a38,Coimbatore_WH,Delhivery_ALT_WH_30,No Complaint,1,1,1,9,unauthorized
Delhivery,N/A,a7ff15df-7d23-430f-af8a-78019b2e7947,Bhagalpur,Jodhpur,Bhagalpur -> Jodhpur via NH54,Bhagalpur -> Jodhpur via NH54,2020-01-02 09:44:34,2020-01-03 09:44:34,24.0,GEN-2e7947,GEN-2e7947,Jodhpur_WH,Jodhpur_WH,No Complaint,0,0,0,3,unauthorized
Delhivery,N/A,4cbbd636-5b2a-44be-b1b7-dbbd3bcf4fd3,Udaipur,Agra,Udaipur -> Agra via NH47,Udaipur -> Agra via NH47 via_alt_57,2020-05-26 09:44:04,2020-05-27 09:44:04,12.0,DEL-ERR-18946,GEN-cf4fd3,Agra_WH,Agra_WH,No Complaint,1,1,0,6,unauthorized
Delhivery,N/A,52616498-4bc9-4e52-b18e-6a83b4c75384,Lucknow,Mysore,Lucknow -> Mysore via NH57,Lucknow -> Mysore via NH57 via_alt_64,2018-11-16 01:55:20,2018-11-17 01:55:20,48.0,GEN-c75384,GEN-c75384,Mysore_WH,Delhivery_ALT_WH_23,No Complaint,1,0,1,5,unauthorized
Delhivery,N/A,21fd74a6-0f74-4389-8e44-ba5c5d6dc4cf,Meerut,Surat,Meerut -> Surat via NH66,Meerut -> Surat via NH66 via_alt_84,2020-05-26 00:07:58,2020-05-27 00:07:58,12.0,DEL-ERR-55500,GEN-6dc4cf,Surat_WH,Delhivery_ALT_WH_42,No Complaint,1,1,1,9,unauthorized
Delhivery,N/A,7ff3dfb8-8575-49a6-a25b-b8989ada2e62,Visakhapatnam,Mumbai,Visakhapatnam -> Mumbai via NH28,Visakhapatnam -> Mumbai via NH28 via_alt_28,2018-03-12 08:31:34,2018-03-13 08:31:34,8.0,DEL-ERR-26309,GEN-da2e62,Mumbai_WH,Delhivery_ALT_WH_44,No Complaint,1,1,1,6,unauthorized
Delhivery,N/A,fd6ca97a-56db-4095-9eaa-48c1fbbfb256,Siliguri,Bengaluru,Siliguri -> Bengaluru via NH37,Siliguri -> Bengaluru via NH37 via_alt_37,2018-07-30 09:09:14,2018-07-31 09:09:14,48.0,DEL-ERR-65230,GEN-bfb256,Bengaluru_WH,Bengaluru_WH,No Complaint,1,1,0,3,unauthorized
Delhivery,N/A,7bf78858-8b6a-43f9-b471-57539b3e5e0b,Madurai,Chennai,Madurai -> Chennai via NH18,Madurai -> Chennai via NH18 via_alt_47,2019-06-25 05:48:04,2019-06-26 05:48:04,4.0,GEN-3e5e0b,GEN-3e5e0b,Chennai_WH,Chennai_WH,No Complaint,1,0,0,5,unauthorized
Delhivery,N/A,2cdc5097-7225-4135-a702-19794bcc24c2,Mumbai,Bengaluru,Mumbai -> Bengaluru via NH39,Mumbai -> Bengaluru via NH39,2020-04-25 18:23:36,2020-04-26 18:23:36,24.0,GEN-cc24c2,GEN-cc24c2,Bengaluru_WH,Bengaluru_WH,No Complaint,0,0,0,4,unauthorized
Delhivery,N/A,a8fcdbaf-02fe-4f02-94f9-c069e9494c41,Pimpri,Nagpur,Pimpri -> Nagpur via NH15,Pimpri -> Nagpur via NH15 via_alt_76,2020-10-22 13:57:13,2020-10-23 13:57:13,48.0,GEN-494c41,GEN-494c41,Nagpur_WH,Delhivery_ALT_WH_14,No Complaint,1,0,1,8,unauthorized
Delhivery,N/A,d0911afd-6d28-4c74-b6ed-2163bcfe369f,Agra,Cuttack,Agra -> Cuttack via NH7,Agra -> Cuttack via NH7,2018-03-10 17:15:53,2018-03-11 17:15:53,24.0,GEN-fe369f,GEN-fe369f,Cuttack_WH,Cuttack_WH,No Complaint,0,0,0,0,unauthorized
Delhivery,N/A,7a5108a5-e2a7-4fb0-b832-925d0861d738,Surat,Udaipur,Surat -> Udaipur via NH38,Surat -> Udaipur via NH38 via_alt_37,2020-06-13 22:57:00,2020-06-14 22:57:00,48.0,GEN-61d738,GEN-61d738,Udaipur_WH,Udaipur_WH,No Complaint,1,0,0,9,unauthorized
Delhivery,N/A,e10c8a2d-3ef4-40c4-b0e3-e768701643f1,Jaipur,Aligarh,Jaipur -> Aligarh via NH29,Jaipur -> Aligarh via NH29 via_alt_49,2019-03-04 10:28:54,2019-03-05 10:28:54,4.0,DEL-ERR-40027,GEN-1643f1,Aligarh_WH,Aligarh_WH,No Complaint,1,1,0,4,unauthorized
Delhivery,N/A,1e009864-a1d8-4c14-9975-5ef1fd331fb5,Noida,Rajkot,Noida -> Rajkot via NH7,Noida -> Rajkot via NH7,2020-09-26 08:33:40,2020-09-27 08:33:40,4.0,GEN-331fb5,GEN-331fb5,Rajkot_WH,Delhivery_ALT_WH_14,No Complaint,0,0,1,8,unauthorized
Delhivery,N/A,f80e3872-d4a3-48ed-a30a-8935fdac584f,Madurai,Kanpur,Madurai -> Kanpur via NH61,Madurai -> Kanpur via NH61,2018-12-17 01:27:13,2018-12-18 01:27:13,4.0,DEL-ERR-82541,GEN-ac584f,Kanpur_WH,Kanpur_WH,No Complaint,0,1,0,9,unauthorized
Delhivery,N/A,7a7fa672-dbbc-4eeb-b26b-61476344a357,Noida,Udaipur,Noida -> Udaipur via NH18,Noida -> Udaipur via NH18,2019-02-01 02:55:36,2019-02-02 02:55:36,24.0,GEN-44a357,GEN-44a357,Udaipur_WH,Udaipur_WH,No Complaint,0,0,0,1,unauthorized
Delhivery,N/A,f93ad880-b289-4f73-bc2c-a8d196f456ec,Hyderabad,Vadodara,Hyderabad -> Vadodara via NH49,Hyderabad -> Vadodara via NH49,2020-07-25 14:33:47,2020-07-26 14:33:47,4.0,DEL-ERR-69321,GEN-f456ec,Vadodara_WH,Delhivery_ALT_WH_2,No Complaint,0,1,1,9,unauthorized
Delhivery,N/A,f84df6e0-2f04-466f-9498-f101c79f3337,Siliguri,Indore,Siliguri -> Indore via NH43,Siliguri -> Indore via NH43 via_alt_44,2018-01-24 19:40:55,2018-01-25 19:40:55,4.0,GEN-9f3337,GEN-9f3337,Indore_WH,Delhivery_ALT_WH_37,No Complaint,1,0,1,4,unauthorized
Delhivery,N/A,8502f25f-2f6c-4d27-85f6-69c56741713b,Bhopal,Cuttack,Bhopal -> Cuttack via NH27,Bhopal -> Cuttack via NH27 via_alt_56,2019-01-07 18:54:17,2019-01-08 18:54:17,12.0,GEN-41713b,GEN-41713b,Cuttack_WH,Delhivery_ALT_WH_5,No Complaint,1,0,1,9,unauthorized
Delhivery,N/A,98583685-b6e0-4822-9670-f97e33e5c41b,Visakhapatnam,Madurai,Visakhapatnam -> Madurai via NH66,Visakhapatnam -> Madurai via NH66 via_alt_28,2019-12-25 21:53:27,2019-12-26 21:53:27,12.0,DEL-ERR-10956,GEN-e5c41b,Madurai_WH,Delhivery_ALT_WH_38,No Complaint,1,1,1,6,unauthorized
Delhivery,N/A,4e084041-cd74-4839-a629-504cc55f52f8,Guwahati,Rourkela,Guwahati -> Rourkela via NH6,Guwahati -> Rourkela via NH6,2018-12-10 17:41:46,2018-12-11 17:41:46,24.0,GEN-5f52f8,GEN-5f52f8,Rourkela_WH,Rourkela_WH,No Complaint,0,0,0,4,unauthorized
Delhivery,N/A,11fd8cf4-a69d-48a8-aceb-bd6e34977aaa,Vadodara,Jaipur,Vadodara -> Jaipur via NH26,Vadodara -> Jaipur via NH26 via_alt_79,2019-08-14 01:27:11,2019-08-15 01:27:11,4.0,DEL-ERR-84131,GEN-977aaa,Jaipur_WH,Jaipur_WH,No Complaint,1,1,0,10,unauthorized
Delhivery,N/A,5748b825-644c-42f2-92e0-96c63d9ee905,Visakhapatnam,Jalandhar,Visakhapatnam -> Jalandhar via NH63,Visakhapatnam -> Jalandhar via NH63 via_alt_6,2019-07-02 02:04:45,2019-07-03 02:04:45,4.0,GEN-9ee905,GEN-9ee905,Jalandhar_WH,Delhivery_ALT_WH_45,No Complaint,1,0,1,9,unauthorized
Delhivery,N/A,e27ea891-11be-415f-9202-14e8786a1aed,Udaipur,Bengaluru,Udaipur -> Bengaluru via NH10,Udaipur -> Bengaluru via NH10,2020-11-04 00:52:52,2020-11-05 00:52:52,24.0,GEN-6a1aed,GEN-6a1aed,Bengaluru_WH,Bengaluru_WH,No Complaint,0,0,0,3,unauthorized
Delhivery,N/A,1557a937-60ae-4481-90a8-604565c53ec6,Jaipur,Mumbai,Jaipur -> Mumbai via NH28,Jaipur -> Mumbai via NH28,2019-08-03 17:55:49,2019-08-04 17:55:49,24.0,GEN-c53ec6,GEN-c53ec6,Mumbai_WH,Mumbai_WH,No Complaint,0,0,0,1,unauthorized
Delhivery,N/A,470bd58d-87e9-4354-9655-4610b04b21fb,Aligarh,Faridabad,Aligarh -> Faridabad via NH53,Aligarh -> Faridabad via NH53 via_alt_61,2020-04-02 10:07:13,2020-04-03 10:07:13,48.0,DEL-ERR-57908,GEN-4b21fb,Faridabad_WH,Delhivery_ALT_WH_41,No Complaint,1,1,1,4,unauthorized
Delhivery,N/A,bdfbae3f-6aa4-4d21-b274-c4a8e4e3f25c,Kanpur,Kolkata,Kanpur -> Kolkata via NH13,Kanpur -> Kolkata via NH13,2019-01-10 07:58:09,2019-01-11 07:58:09,24.0,GEN-e3f25c,GEN-e3f25c,Kolkata_WH,Kolkata_WH,No Complaint,0,0,0,3,unauthorized
Delhivery,N/A,59170ff9-d538-4a8f-8351-0a4e1131a1de,Chennai,Madurai,Chennai -> Madurai via NH52,Chennai -> Madurai via NH52 via_alt_20,2019-01-13 19:26:50,2019-01-14 19:26:50,48.0,DEL-ERR-88339,GEN-31a1de,Madurai_WH,Delhivery_ALT_WH_47,No Complaint,1,1,1,9,unauthorized
Delhivery,N/A,ac4b206c-0b35-4517-a9be-1aa860d5e2b0,Chennai,Nashik,Chennai -> Nashik via NH49,Chennai -> Nashik via NH49 via_alt_78,2020-01-10 10:45:23,2020-01-11 10:45:23,4.0,DEL-ERR-35963,GEN-d5e2b0,Nashik_WH,Nashik_WH,No Complaint,1,1,0,10,unauthorized
Delhivery,N/A,7308a303-9433-4af1-93b5-09629a8d73e3,Mysore,Amritsar,Mysore -> Amritsar via NH13,Mysore -> Amritsar via NH13,2018-03-08 02:26:40,2018-03-09 02:26:40,12.0,DEL-ERR-49443,GEN-8d73e3,Amritsar_WH,Amritsar_WH,No Complaint,0,1,0,7,unauthorized
Delhivery,N/A,6ff69a2c-056b-45ce-985f-e078fa2faece,Aligarh,Amritsar,Aligarh -> Amritsar via NH5,Aligarh -> Amritsar via NH5,2019-05-04 12:50:21,2019-05-05 12:50:21,24.0,GEN-2faece,GEN-2faece,Amritsar_WH,Amritsar_WH,No Complaint,0,0,0,4,unauthorized
Delhivery,N/A,232cb2c7-3973-4584-8a91-22d9b3e98b71,Ahmedabad,Guwahati,Ahmedabad -> Guwahati via NH21,Ahmedabad -> Guwahati via NH21 via_alt_2,2020-05-30 07:57:18,2020-05-31 07:57:18,48.0,DEL-ERR-49063,GEN-e98b71,Guwahati_WH,Delhivery_ALT_WH_14,No Complaint,1,1,1,6,unauthorized
Delhivery,N/A,e065d82f-7b67-48a9-a782-546d1f34b08b,Chennai,Udaipur,Chennai -> Udaipur via NH45,Chennai -> Udaipur via NH45 via_alt_73,2019-11-10 23:49:52,2019-11-11 23:49:52,48.0,GEN-34b08b,GEN-34b08b,Udaipur_WH,Delhivery_ALT_WH_39,No Complaint,1,0,1,8,unauthorized
Delhivery,N/A,dd374635-29f7-4f99-84f5-e832532a38e6,Guwahati,Delhi,Guwahati -> Delhi via NH35,Guwahati -> Delhi via NH35,2019-12-01 21:43:43,2019-12-02 21:43:43,4.0,GEN-2a38e6,GEN-2a38e6,Delhi_WH,Delhi_WH,No Complaint,0,0,0,4,unauthorized
Delhivery,N/A,1d25ee7f-bf48-4376-ae0b-f3a00763acf2,Chennai,Coimbatore,Chennai -> Coimbatore via NH32,Chennai -> Coimbatore via NH32 via_alt_37,2018-05-08 10:35:55,2018-05-09 10:35:55,12.0,DEL-ERR-90818,GEN-63acf2,Coimbatore_WH,Coimbatore_WH,No Complaint,1,1,0,3,unauthorized
Delhivery,N/A,15f23a96-f21f-4b8e-90c0-c8149241067e,Guwahati,Madurai,Guwahati -> Madurai via NH14,Guwahati -> Madurai via NH14,2019-04-24 21:02:37,2019-04-25 21:02:37,12.0,DEL-ERR-14703,GEN-41067e,Madurai_WH,Madurai_WH,No Complaint,0,1,0,9,unauthorized
Delhivery,N/A,3601c019-c60e-4d41-8f94-9b74003db62a,Noida,Faridabad,Noida -> Faridabad via NH66,Noida -> Faridabad via NH66,2018-02-10 19:06:53,2018-02-11 19:06:53,24.0,GEN-3db62a,GEN-3db62a,Faridabad_WH,Faridabad_WH,No Complaint,0,0,0,5,unauthorized
Delhivery,N/A,e76a7cc1-d583-4eaa-9721-b36148123cb4,Mumbai,Coimbatore,Mumbai -> Coimbatore via NH53,Mumbai -> Coimbatore via NH53,2018-05-12 13:49:36,2018-05-13 13:49:36,24.0,GEN-123cb4,GEN-123cb4,Coimbatore_WH,Coimbatore_WH,No Complaint,0,0,0,0,unauthorized
Delhivery,N/A,8e871deb-bc91-4194-810e-d9cf4df0c386,Madurai,Lucknow,Madurai -> Lucknow via NH18,Madurai -> Lucknow via NH18,2019-02-21 22:55:50,2019-02-22 22:55:50,48.0,DEL-ERR-75128,GEN-f0c386,Lucknow_WH,Delhivery_ALT_WH_25,No Complaint,0,1,1,10,unauthorized
